sample_id	Identified_proteins	Identified_peptides	Median_precursor_mass_error_ppm	Median_precursor_mass_error_ppm_signed	Pct_charge_2plus	Pct_charge_3plus	Pct_zero_missed_cleavages	Identified_precursors	Median_RT_FWHM	Median_IM_FWHM	MS1_TIC_median	MS1_TIC_CV	MS2_precursor_events	MS1_frames	MS2_frames	Gradient_min	Total.Protein.Number.Ref	MS1_TIC_CV_pct	Protein.Identification.Rate
267_Streptococcus_sanguinis_DSM20068_DDA100_4304	924	4534	1.2106775418059053	0.2967321760390528	76.0627952208947	21.380939149763822	91.78938594053903	5182	5.8630004	0.020000001	1780687.0	1.067169045706951	33963	1001	5357	11.496521383333334	2269	106.71690457069509	40.72278536800353
269_Streptococcus_sanguinis_DSM20567_DDA100_4302	969	5429	1.4147040389800314	0.3150085934344289	76.51967971128904	20.762377354234804	90.67328295928723	6259	5.8630004	0.020000001	3433208.0	1.054619114674427	38331	990	5375	11.498251683333333	2269	105.4619114674427	42.706037902159544
270_Shigella_boydii_DSM7532_DDA100_4324	1397	9027	1.451959437423393	0.0844698297050695	72.99738219895288	23.18717277486911	89.52879581151832	10859	5.8630004	0.020000001	1363405.0	1.0746397606418243	38435	1019	5338	11.498013316666666	4143	107.46397606418243	33.71952691286507
271_Vibrio_cholerae_DSM100200_DDA100_4306	1654	10199	1.4539700064748566	0.071854922611889	72.94874173004389	22.939467012922773	90.75001545786186	12135	5.8630004	0.018000001	1359693.0	1.0906203744193157	38679	1013	5347	11.497429033333333	3781	109.06203744193157	43.745040994445915
272_Shigella_dysenteriae_DSM103303_DDA100_4428	1298	8102	1.4232167885590632	0.0860175837144629	69.41848019978595	26.59293613985016	88.547984302533	9870	5.8630004	0.020000001	887956.0	1.0932424023168452	38521	1031	5325	11.497875433333332	3897	109.32424023168453	33.307672568642545
273_Vibrio_cholerae_DSM101014_DDA100_4388	1753	10934	1.538142054381502	0.0	68.93829905503057	26.78154530294608	88.32684824902724	13369	5.8630004	0.020000001	4724837.5	1.0431773356660214	41206	998	5366	11.497242983333331	3781	104.31773356660214	46.36339592700344
274_Shigella_flexneri_DSM4782_DDA100_4340	1500	9777	1.4924115263331623	0.0	67.24066999706142	28.022333235380547	87.42873934763445	12105	5.8630004	0.018000001	1289897.0	1.0808346529426998	37655	1015	5343	11.498486533333333	4103	108.08346529426997	36.55861564708749
275_Yersinia_pseudotuberculosis_DSM22972_DDA100_4422	1599	10021	1.5769260470383126	0.0	67.20684736091297	28.108416547788877	86.47646219686163	12428	5.8630004	0.020000001	1085040.0	1.073696460425597	39708	1025	5331	11.49790475	4016	107.3696460425597	39.81573705179283
277_Acinetobacter_baumannii_DSM24110_DDA100_6500	1428	9254	1.2936437088710664	0.1392575102880837	79.04146324692292	18.53125214880011	89.23193288867496	10692	5.8630004	0.020000001	4564396.0	0.998612092754552	40914	954	5433	11.498422966666668	3765	99.8612092754552	37.92828685258964
278_Shigella_sonnei_DSM25715_DDA100_4434	1484	8924	1.5701750840794624	0.0716447286925173	72.25760792639774	23.80492826352699	86.09020137682558	10805	5.8630004	0.020000001	812634.0	1.0692543973910338	41528	1033	5319	11.496772016666666	4068	106.92543973910338	36.47984267453294
280_Sphingomonas_paucimobilis_DSM30198_DDA100_4430	1880	11033	1.4769091582714928	0.0	71.08943995541934	25.405405405405407	88.21955976595152	13210	5.8630004	0.020000001	5416711.0	1.0362505658825034	41911	981	5385	11.497219366666666	4127	103.62505658825035	45.553670947419434
281_Staphylococcus_capitis_ssp_capitis_DSM20326_DDA100_4326	1002	6494	1.2989230781573475	0.1013618162740045	71.37559916794791	24.78068192095505	88.2879623767749	7807	5.8630004	0.020000001	3549167.5	1.0380400554076543	35881	948	5427	11.4970858	2537	103.80400554076543	39.49546708711076
282_Staphylococcus_capitis_ssp_urealyticus_DSM6717_DDA100_4406	1117	8053	1.2455437428994274	0.0513852539531189	62.23121141153928	32.793981974309844	84.0110708963168	9922	5.8630004	0.018000001	2679171.0	1.0303850070369007	32528	968	5404	11.497966516666668	2537	103.03850070369008	44.02837997635002
283_Staphylococcus_pasteuri_DSM10656_DDA100_4410	927	5306	1.4154281670205235	0.0902535139980041	66.37355652081787	29.00731009640852	84.65939188473355	6536	5.8630004	0.018000001	3395047.0	1.0566872659359814	37052	977	5390	11.497632183333334	2545	105.66872659359814	36.424361493123776
284_Staphylococcus_pasteuri_DSM10657_DDA100_4416	850	4343	1.1632981752310938	0.0874477652636139	63.77208601561431	32.14628133132448	86.48130393096835	5166	5.8630004	0.018000001	843081.0	1.080322402243235	29569	1022	5333	11.49694235	2545	108.03224022432349	33.39882121807465
